Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Descripción del proyecto;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible;Re. Pte. Util.;C. Autorizado;C. Dispuesto;Obl. Reconoc.;C. Ordenado;Pagos Real
;;001;035;15102;60600;2011/000280;2014/000374;C/ PAMPLONA C/V. C/ NAVARRA. OBRAS DE URBANIZACIÓN;206;TETUAN;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;33.600,00;33.600,00;0,00;0,00;33.600,00;33.600,00;33.520,16;0,00;0,00
;;001;035;15102;60600;2013/000287;2013/000287;C/ OLIMPIO LÓPEZ C/V. A C/ ESTÍBALIZ. OBRAS DE URBANIZACIÓN;216;HORTALEZA;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;51.208,02;51.208,02;0,00;0,00;51.208,02;51.208,02;48.891,31;0,00;48.891,31
;;001;035;15102;60600;2014/000472;2014/000472;PLAN ESPECIAL 6.4 CALLE SOR ÁNGELA DE LA CRUZ. URBANIZACIÓN;206;TETUAN;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;2.036.698,24;2.036.698,24;0,00;0,00;2.036.698,24;2.036.698,24;2.036.698,24;0,00;0,00
;;001;035;15102;60601;2003/001140;2003/001140;SUELO URBANIZABLE PROGRAMADO ENSANCHE VALLECAS 1.03;218;VILLA DE VALLECAS;06;URBANISMO;02;urbanización suelo a través del sist.compensación;;;;;;;79.405,00;-79.405,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;035;15102;60601;2003/001141;2003/001141;SUELO URBANIZABLE PROGRAMADO ENSANCHE DE BARAJAS 1.01;221;BARAJAS;06;URBANISMO;02;urbanización suelo a través del sist.compensación;;;;;;;0,00;34.124,59;34.124,59;0,00;0,00;34.124,59;34.124,59;34.124,59;0,00;34.124,59
;;001;035;15102;60601;2003/001142;2003/001142;Area de Planeamiento Específico Eugenia de Montijo 11.07;211;CARABANCHEL;06;URBANISMO;02;URBANIZACIÓN SUELO A TRAVÉS DEL SIST.COMPENSACIÓN;;;;;;;0,00;204.849,84;204.849,84;0,00;0,00;204.849,84;204.849,84;204.849,84;0,00;204.849,84
;;001;035;15102;60601;2003/001151;2003/001151;AREA DE PLANEAMIENTO REMITIDO 09.03 BULEVAR ARROYO DE LOS PINOS;209;MONCLOA-ARAVACA;06;URBANISMO;02;URBANIZACIÓN SUELO A TRAVÉS DEL SIST.COMPENSACIÓN;;;;;;;0,00;3.039,23;3.039,23;0,00;0,00;3.039,23;3.039,23;3.039,23;0,00;3.039,23
;;001;035;15102;60601;2003/001153;2003/001153;URBANIZACIÓN MAESTRO ARBÓS Y C/DEL SOTO APR 02.11;202;ARGANZUELA;06;URBANISMO;02;urbanización suelo a través del sist.compensación;;;;;;;0,00;64.996,64;64.996,64;0,00;0,00;64.996,64;64.996,64;64.996,64;0,00;64.996,64
;;001;035;15102;60601;2003/001159;2003/001159;SUELO URBANIZABLE PROGRAMADO POLÍGONO EL GATO 10.66;210;LATINA;06;URBANISMO;02;urbanización suelo a través del sist.compensación;;;;;;;62.685,00;-0,65;62.684,35;0,00;0,00;62.684,35;62.684,35;62.684,35;0,00;62.684,35
;;001;035;15102;60601;2003/001277;2003/001277;PLAN DE ACTUACIÓN URBANÍSTICA PAU II-6 CARABANCHEL;211;CARABANCHEL;06;URBANISMO;02;URBANIZACIÓN SUELO A TRAVÉS DEL SIST.COMPENSACIÓN;;;;;;;0,00;14.184,00;14.184,00;0,00;0,00;14.184,00;14.184,00;14.184,00;0,00;14.184,00
;;001;035;15102;60601;2004/001020;2004/001020;ARROYO DEL FRESNO. JUNTA DE COMPENSACIÓN;208;FUENCARRAL-EL PARDO;06;URBANISMO;02;urbanización suelo a través del sist.compensación;;;;;;;0,00;47.023,78;47.023,78;0,00;0,00;47.023,78;47.023,78;47.023,78;0,00;47.023,78
;;001;035;15102;60601;2006/000417;2006/000417;SISTEMAS DE COMPENSACION. UZP 1-05 BUTARQUE;217;VILLAVERDE;06;URBANISMO;02;URBANIZACIÓN SUELO A TRAVÉS DEL SIST.COMPENSACIÓN;;;;;;;0,00;185.664,17;185.664,17;0,00;0,00;185.664,17;185.664,17;185.664,17;0,00;185.664,17
;;001;035;15102;60601;2007/000240;2007/010240;ÁREA PLANEAMIENTO REMITIDO 02.06 MÉNDEZ ALVARO NORTE I. COMPENSACIÓN;202;ARGANZUELA;06;URBANISMO;02;URBANIZACIÓN SUELO A TRAVÉS DEL SIST.COMPENSACIÓN;;;;;;;0,00;842.908,59;842.908,59;0,00;0,00;842.908,59;842.908,59;842.908,59;0,00;584.312,60
;;001;035;15102;60601;2008/000720;2008/000720;ÁREA DE PLANEAMIENTO ESPECÍFICO 18.01 POZA DE LA SAL-CARRETERA DE VALENCIA;218;VILLA DE VALLECAS;06;URBANISMO;02;URBANIZACIÓN SUELO A TRAVÉS DEL SIST.COMPENSACIÓN;;;;;;;0,00;4.194,70;4.194,70;0,00;0,00;4.194,70;4.194,70;4.194,70;0,00;4.194,70
;;001;035;15102;60601;2008/000760;2008/000760;ÁREA PLANEAMIENTO ESPECÍFICO 20.10 COLONIA FIN DE SEMANA. COMPENSACIÓN;220;SAN BLAS-CANILLEJAS;06;URBANISMO;02;URBANIZACIÓN SUELO A TRAVÉS DEL SIST.COMPENSACIÓN;;;;;;;0,00;46.277,90;46.277,90;0,00;0,00;46.277,90;46.277,90;46.277,90;0,00;46.277,90
;;001;035;15102;60601;2009/000488;2009/000488;UZP 2.03 DESARROLLO DEL ESTE LOS AHIJONES. COMPENSACIÓN;219;VICALVARO;06;URBANISMO;02;URBANIZACIÓN SUELO A TRAVÉS DEL SIST.COMPENSACIÓN;;;;;;;0,00;36.959,31;36.959,31;0,00;0,00;36.959,31;36.959,31;36.959,31;0,00;36.959,31
;;001;035;15102;60601;2010/000216;2010/000216;ÁREA DE PLANEAMIENTO REMITIDO 08.01 CALLE CANTALEJO. COMPENSACIÓN;208;FUENCARRAL-EL PARDO;06;URBANISMO;02;URBANIZACIÓN SUELO A TRAVÉS DEL SIST.COMPENSACIÓN;;;;;;;0,00;103.394,31;103.394,31;0,00;0,00;103.394,31;103.394,31;103.394,31;0,00;103.394,31
;;001;035;15102;60601;2010/000393;2010/000393;SUELO URBANIZABLE PROGRAMADO 3.01 DESARROLLO DEL ESTE VALDECARROS;218;VILLA DE VALLECAS;06;URBANISMO;02;URBANIZACIÓN SUELO A TRAVÉS DEL SIST.COMPENSACIÓN;;;;;;;0,00;122.063,62;122.063,62;0,00;0,00;122.063,62;122.063,62;122.063,62;0,00;0,00
;;001;035;15102;60601;2014/000198;2014/000198;JUNTA DE COMPENSACIÓN PLANETARIO MENESES. OBRAS DE URBANIZACIÓN;202;ARGANZUELA;06;URBANISMO;02;URBANIZACIÓN SUELO A TRAVÉS DEL SIST.COMPENSACIÓN;;;;;;;0,00;39.734,80;39.734,80;0,00;0,00;39.734,80;39.734,80;39.734,80;0,00;39.734,80
;;001;035;15102;60601;2014/000431;2014/000431;DESARROLLO DEL ESTE-LOS CERROS. JUNTA DE COMPENSACIÓN;219;VICALVARO;06;URBANISMO;02;URBANIZACIÓN SUELO A TRAVÉS DEL SIST.COMPENSACIÓN;;;;;;;0,00;22.366,16;22.366,16;0,00;0,00;22.366,16;22.366,16;22.366,16;0,00;0,00
;;001;035;15102;60602;2003/001163;2003/001163;ÁREA DE PLANEAMIENTO INCORPORADO SANDALIA NAVAS 08.13;208;FUENCARRAL-EL PARDO;06;URBANISMO;03;URBANIZACIÓN SUELO A TRAVÉS DEL SIST.COOPERACIÓN;;;;;;;0,00;69.539,22;69.539,22;69.539,22;0,00;0,00;0,00;0,00;0,00;0,00
;;001;035;15102;60602;2003/001300;2003/001300;ÁREA DE PLANEAMIENTO ESPECÍFICO CÁRCAVAS 16.07;216;HORTALEZA;06;URBANISMO;03;URBANIZACIÓN SUELO A TRAVÉS DEL SIST.COOPERACIÓN;;;;;;;0,00;2.150,41;2.150,41;2.150,41;0,00;0,00;0,00;0,00;0,00;0,00
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;035;15102;60602;2003/001163;2003/001163;ÁREA DE PLANEAMIENTO INCORPORADO SANDALIA NAVAS 08.13;208;FUENCARRAL-EL PARDO;06;URBANISMO;03;URBANIZACIÓN SUELO A TRAVÉS DEL SIST.COOPERACIÓN;;;;;;;0,00;50.613,41;50.613,41;50.613,41;0,00;0,00;0,00;0,00;0,00;0,00
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;035;15102;60602;2003/001255;2003/001255;POLÍGONO DE COOPERACIÓN C/ALAR DEL REY Y TRAVESÍA DE ALARO;221;BARAJAS;06;URBANISMO;03;URBANIZACIÓN SUELO A TRAVÉS DEL SIST.COOPERACIÓN;;;;;;;0,00;8.787,20;8.787,20;8.787,20;0,00;0,00;0,00;0,00;0,00;0,00
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;035;15102;60602;2003/001300;2003/001300;ÁREA DE PLANEAMIENTO ESPECÍFICO CÁRCAVAS 16.07;216;HORTALEZA;06;URBANISMO;03;URBANIZACIÓN SUELO A TRAVÉS DEL SIST.COOPERACIÓN;;;;;;;0,00;476.852,83;476.852,83;465.528,36;0,00;11.324,47;11.324,47;0,00;0,00;0,00
;;001;035;15102;68100;2003/001021;2003/001021;ADQUISICIÓN DE SUELO EN PLAZA PEÑUELAS. EQUIPAMIENTOS;202;ARGANZUELA;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;197.992,01;197.992,01;0,00;0,00;197.992,01;197.992,01;197.992,01;0,00;0,00
;;001;035;15102;68100;2003/001035;2003/001035;ADQUISICIÓN SUELO CAMINO DE LOS INGENIEROS C/V. C/JUAN ALONSO;211;CARABANCHEL;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;622.040,28;622.040,28;0,00;0,00;622.040,28;622.040,28;622.040,28;0,00;19.318,32
;;001;035;15102;68100;2003/001086;2003/001086;ADQUISICIÓN DE SUELO ADELFAS API 03.05;203;RETIRO;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;745,00;130.613,05;131.358,05;16.628,89;0,00;114.729,16;114.729,16;114.729,16;0,00;0,00
;;001;035;15102;68100;2003/001087;2003/001087;ADQUISICIÓN DE SUELO ÁGUILA-ALCATEL API 02.18;202;ARGANZUELA;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;15.562,00;-15.562,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;035;15102;68100;2003/001092;2003/001092;ADQUISICIÓN DE SUELO EN C/SOR ÁNGELA DE LA CRUZ API 06.07;206;TETUAN;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;2.687.060,05;2.687.060,05;2.339.894,18;0,00;347.165,87;347.165,87;347.165,87;0,00;271.246,37
;;001;035;15102;68100;2003/001093;2003/001093;ADQUISICIÓN DE SUELO EN MÉNDEZ ALVARO NORTE APR 02.06;202;ARGANZUELA;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;4.809,00;4.157,88;8.966,88;5.997,07;0,00;2.969,81;2.969,81;2.969,81;0,00;0,00
;;001;035;15102;68100;2003/001094;2003/001094;ADQUISICIÓN DE SUELO SIERRA TOLEDANA  APR 13.01;213;PUENTE DE VALLECAS;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;10.819,00;64.584,50;75.403,50;12.021,02;0,00;63.382,48;63.382,48;63.382,48;0,00;63.382,48
;;001;035;15102;68100;2003/001105;2003/001105;ADQUISICIÓN DE SUELO EL QUEROL API 16.09;216;HORTALEZA;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;1.717.371,60;1.717.371,60;0,00;0,00;1.717.371,60;1.717.371,60;1.717.371,60;0,00;0,00
;;001;035;15102;68100;2003/001110;2003/001110;ADQUISICIÓN DE SUELO BARRIO DEL CARMEN  API 16.10;216;HORTALEZA;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;225.024,40;225.024,40;0,00;0,00;225.024,40;225.024,40;225.024,40;0,00;0,00
;;001;035;15102;68100;2003/001112;2003/001112;ADQUISICIÓN DE SUELO AVENIDA DAROCA-BARRIO  DE BILBAO;215;CIUDAD LINEAL;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;2.577.536,00;-0,49;2.577.535,51;0,00;0,00;2.577.535,51;2.577.535,51;2.577.535,51;0,00;2.577.535,51
;;001;035;15102;68100;2003/001182;2003/001182;ADQUISICIÓN SUELO CAMINO ALTO DE SAN ISIDRO OESTE API 11.17;211;CARABANCHEL;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;452,00;5.375,01;5.827,01;0,00;0,00;5.827,01;5.827,01;5.827,01;0,00;451,21
;;001;035;15102;68100;2005/001635;2005/001635;ADQUISICIÓN SUELO EMERENCIANA ZURILLA PERI 9/8;209;MONCLOA-ARAVACA;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;63.851,95;63.851,95;0,00;0,00;63.851,95;63.851,95;63.851,95;0,00;0,00
;;001;035;15102;68100;2008/000921;2008/000921;ADQUISICIÓN SUELO CAMINO REAL VICÁLVARO (EQUIPAMIENTOS);219;VICALVARO;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;91.994,29;91.994,29;0,00;0,00;91.994,29;91.994,29;91.994,29;0,00;91.994,29
;;001;035;15102;68100;2009/000250;2009/000250;ADQUISICIÓN DE SUELO PARA AMPLIACIÓN INSTALACION DEPORTIVA GALLUR;210;LATINA;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;2.156.376,00;-0,58;2.156.375,42;0,00;0,00;2.156.375,42;2.156.375,42;2.156.375,42;0,00;2.156.375,42
;;001;035;15102;68100;2009/000359;2009/000359;ADQUISICIÓN DE SUELO PASEO DE LA DIRECCIÓN,  P.P.R.I. 06.02;206;TETUAN;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;3.496.240,78;3.496.240,78;0,00;0,00;3.496.240,78;3.496.240,78;3.161.817,01;0,00;3.161.817,01
;;001;035;15102;68100;2010/000261;2010/000261;ADQUISICIÓN DE SUELO C/HUERTA DEL BAYO, 8;201;CENTRO;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;293.967,00;-74.110,86;219.856,14;0,55;0,00;219.855,59;219.855,59;219.855,59;0,00;138.947,06
;;001;035;15102;68100;2010/000281;2010/000281;ADQUISICIÓN SUELO AV. GENERAL FANJUL S/N C/V C/ MONROY. EQUIPAMIENTOS;210;LATINA;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;706.186,59;706.186,59;1.980,95;0,00;704.205,64;704.205,64;704.205,64;0,00;578.987,41
;;001;035;15102;68100;2011/000278;2011/000278;DERRIBOS EN SUELO PATRIMONIAL;998;VARIOS DISTRITOS;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;2.059.992,00;-2.057.574,22;2.417,78;2.417,78;0,00;0,00;0,00;0,00;0,00;0,00
;;001;035;15102;68100;2011/000278;2014/000178;DEMOLICIÓN EDIFICIO C/ SECO, 13;203;RETIRO;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;26.677,15;26.677,15;0,00;0,00;26.677,15;26.677,15;21.859,97;0,00;21.859,97
;;001;035;15102;68100;2011/000278;2014/000270;DEMOLICIÓN EDIFICIO C/ PEDRO ESCUDERO, 26;213;PUENTE DE VALLECAS;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;9.268,56;9.268,56;0,00;0,00;9.268,56;9.268,56;7.652,54;0,00;7.652,54
;;001;035;15102;68100;2011/000278;2014/000271;DEMOLICIÓN RESTOS DE EDIFICACIÓN C/ HIGINIO RODRÍGUEZ, Nº 39 AL 47;213;PUENTE DE VALLECAS;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;28.643,88;28.643,88;0,00;0,00;28.643,88;28.643,88;23.665,83;0,00;23.665,83
;;001;035;15102;68100;2011/000278;2014/000272;DEMOLICIÓN PARCELAS DEL API 13.02 COLONIA SAN FRANCISCO JAVIER;213;PUENTE DE VALLECAS;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;29.835,50;29.835,50;0,00;0,00;29.835,50;29.835,50;24.657,36;0,00;24.657,36
;;001;035;15102;68100;2011/000278;2014/000300;DEMOLICIÓN RESTO DE EDIFICACIÓN C/ SIERRA TOLEDANA, 44 Y 46;213;PUENTE DE VALLECAS;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;44.291,45;44.291,45;0,00;0,00;44.291,45;44.291,45;25.468,62;0,00;25.468,62
;;001;035;15102;68100;2011/000278;2014/000301;DEMOLICIÓN EDIFICACIONES Y ACONDICIONAMIENTO SOLARES API 03.05 ADELFAS;203;RETIRO;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;190.337,05;190.337,05;0,00;0,00;190.337,05;190.337,05;157.236,68;0,00;135.152,66
;;001;035;15102;68100;2011/000278;2014/000416;DEMOLICIÓN EDIFICACIONES C/ PICO CUADRAMÓN, 13-15 Y C/ SIERRA TOLEDANA, 48;213;PUENTE DE VALLECAS;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;28.555,55;28.555,55;0,00;0,00;28.555,55;28.555,55;23.595,81;0,00;0,00
;;001;035;15102;68100;2011/000278;2014/000440;DEMOLICIÓN EDIFICACIONES C/MATILLAS Y C/ PALAZUELOS;218;VILLA DE VALLECAS;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;29.645,25;29.645,25;0,00;0,00;29.645,25;29.645,25;23.782,48;0,00;23.782,48
;;001;035;15102;68100;2011/000278;2014/000443;DEMOLICIÓN EDIFICIO C/ CARANAVAJOS, 3;218;VILLA DE VALLECAS;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;29.273,88;29.273,88;0,00;0,00;29.273,88;29.273,88;23.699,12;0,00;23.699,12
;;001;035;15102;68100;2011/000278;2014/000444;DEMOLICIÓN EDIFICACIONES C/ SIERRA DE BOBIA;218;VILLA DE VALLECAS;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;7.686,16;7.686,16;0,00;0,00;7.686,16;7.686,16;6.272,72;0,00;6.272,72
;;001;035;15102;68100;2011/000278;2014/000451;DEMOLICIÓN EDIFICACIÓN C/ PICO CUADRAMÓN, 7;213;PUENTE DE VALLECAS;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;51.359,79;51.359,79;0,00;0,00;51.359,79;51.359,79;42.446,11;0,00;0,00
;;001;035;15102;68100;2013/000335;2013/000335;ADQUISICIÓN DE SUELO EN EL ARENAL Y ARROYO DEL PALOMAR DE LA RIBERA;213;PUENTE DE VALLECAS;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;195.702,70;195.702,70;0,00;0,00;195.702,70;195.702,70;195.702,70;0,00;195.702,70
;;001;035;15102;68100;2014/000131;2014/000131;ADQUISICIÓN DE SUELO C/ MARQUÉS DE RISCAL, 7-9;207;CHAMBERI;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;7.331.756,00;-0,85;7.331.755,15;0,00;0,00;7.331.755,15;7.331.755,15;7.331.755,15;0,00;7.331.755,15
;;001;035;15102;68100;2014/000133;2014/000133;ADQUISICIÓN SUELO PATRIMONIAL;998;VARIOS DISTRITOS;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;1.783.669,00;-1.783.669,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;035;15102;68100;2014/000134;2014/000134;ADQUISICIÓN SUELO C/ SANTIAGO EL VERDE, 13;201;CENTRO;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;1.043.077,00;0,00;1.043.077,00;1.043.077,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;035;15102;68100;2014/000151;2014/000151;ADQUISICIÓN DE SUELO Cº DEL POZO DEL TÍO RAIMUNDO, S/N;218;VILLA DE VALLECAS;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;16.496.235,00;-7.380.247,56;9.115.987,44;0,00;0,00;9.115.987,44;9.115.987,44;9.115.987,44;0,00;9.115.987,44
;;001;035;15102;68100;2014/000156;2014/000156;ADQUISICIÓN DE SUELO C/ ESCALONA, 69;210;LATINA;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;597.327,00;-0,75;597.326,25;0,00;0,00;597.326,25;597.326,25;597.326,25;0,00;597.326,25
;;001;035;15102;68100;2014/000160;2014/000160;ADQUISICIÓN DE SUELO Cº DE VASARES Y PZA. CONVIVENCIA. EQUIPAMIENTOS;218;VILLA DE VALLECAS;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;422.142,00;-0,22;422.141,78;0,00;0,00;422.141,78;422.141,78;422.141,78;0,00;422.141,78
;;001;035;15102;68100;2014/000163;2014/000163;ADQUISICIÓN DE SUELO BARRIO DE LA ESTACIÓN - AV. GENERAL FANJUL. EQUIPAMIENTOS;210;LATINA;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;186.605,00;-186.605,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;035;15102;68100;2014/000164;2014/000164;ADQUISICIÓN DE SUELO AV. GENERAL FANJUL, S/N;210;LATINA;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;122.518,00;-0,96;122.517,04;0,00;0,00;122.517,04;122.517,04;122.517,04;0,00;122.517,04
;;001;035;15102;68100;2014/000184;2014/000184;ADQUISICIÓN DE SUELO CAMINO DE VASARES S/N (EQUIPAMIENTOS);218;VILLA DE VALLECAS;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;1.453.616,41;1.453.616,41;0,00;0,00;1.453.616,41;1.453.616,41;1.453.616,41;0,00;1.453.616,41
;;001;035;15102;68100;2014/000228;2014/000228;"ADQUISICIÓN DE SUELO PERI LA ALEGRÍA ""BARRIO BATERÍAS"" (EQUIPAMIENTOS)";215;CIUDAD LINEAL;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;398.565,23;398.565,23;398.565,23;0,00;0,00;0,00;0,00;0,00;0,00
;;001;035;15102;68100;2014/000277;2014/000277;ADQUISICIÓN DE SUELO C/ PEIRONCELY C/V. A MIGUEL DE LA ROCA;213;PUENTE DE VALLECAS;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;592.043,63;592.043,63;0,00;0,00;592.043,63;592.043,63;592.043,63;0,00;0,00
;;001;035;15102;68100;2014/000308;2014/000308;ADQUISICIÓN DE SUELO CAMINO DE VASARES S/N - AV. DE SANTA EUGENIA;218;VILLA DE VALLECAS;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;489.215,49;489.215,49;0,00;0,00;489.215,49;489.215,49;489.215,49;0,00;0,00
;;001;035;15102;68100;2014/000309;2014/000309;ADQUISICIÓN DE SUELO C/ RICARDO SAN JUAN S/N - CAMINO DE LAS CUERDAS;216;HORTALEZA;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;383.730,43;383.730,43;0,00;0,00;383.730,43;383.730,43;383.730,43;0,00;383.730,43
;;001;035;15102;68100;2014/000408;2014/000408;ADQUISICIÓN DE SUELO C/ RAMÍREZ TOMÉ;213;PUENTE DE VALLECAS;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;584.846,68;584.846,68;0,00;0,00;584.846,68;584.846,68;584.846,68;0,00;584.846,68
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;035;15102;68100;2009/000359;2009/000359;ADQUISICIÓN DE SUELO PASEO DE LA DIRECCIÓN,  P.P.R.I. 06.02;206;TETUAN;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;337.085,14;337.085,14;0,00;0,00;337.085,14;337.085,14;337.085,14;0,00;337.085,14
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;035;15102;68100;2013/000245;2013/000245;ADQUISICIÓN SUELO C/ ÁLVARO CUNQUEIRO C/V. A PANADEROS;208;FUENCARRAL-EL PARDO;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;3.288.752,78;3.288.752,78;570.775,28;0,00;2.717.977,50;2.717.977,50;2.717.977,50;0,00;2.717.977,50
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;035;15102;68100;2013/000326;2013/000326;ADQUISICIÓN DE SUELO C/ ILIADA C/V. PITÁGORAS;220;SAN BLAS-CANILLEJAS;06;URBANISMO;05;ADQUISICIÓN SUELO PATRIMONIAL;;;;;;;0,00;317.593,51;317.593,51;55.119,53;0,00;262.473,98;262.473,98;262.473,98;0,00;262.473,98
;;001;035;15102;68200;2005/000301;2005/000301;EDIFICIO C/LUNA, 32. ADQUISICIÓN;201;CENTRO;06;URBANISMO;07;ADQUISICIÓN EDIFICIOS PARA EQUIPAMIENTOS;;;;;;;0,00;1.870.155,78;1.870.155,78;0,00;0,00;1.870.155,78;1.870.155,78;1.870.155,78;0,00;0,00
;;001;035;15103;63200;2011/000281;2011/000281;ADOPCIÓN MEDIDAS DE SEGURIDAD Y CONSOLIDACIONES EN EDIFICIOS MUNICIPALES;998;VARIOS DISTRITOS;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;2.944.153,00;-2.448.358,01;495.794,99;479.886,36;0,00;15.908,63;15.908,63;0,00;0,00;0,00
;;001;035;15103;63200;2011/000281;2012/000387;POLIDEPORTIVO LA MINA. ADOPCIÓN MEDIDAS DE SEGURIDAD;211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;24.813,90;24.813,90;0,00;0,00;24.813,90;24.813,90;24.813,90;0,00;24.813,90
;;001;035;15103;63200;2011/000281;2012/000413;COLEGIO PÚBLICO MIGUEL SERVET, C/ FRAGATA, 33. ADOPCIÓN MEDIDAS DE SEGURIDAD;211;CARABANCHEL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;1.543,83;1.543,83;0,00;0,00;1.543,83;1.543,83;1.543,83;0,00;1.543,83
