Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Descripción proyecto de inversión;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto;Obl. Reconoc. ;C. Ordenado ;Pagos Real;
;;001;067;13201;64100;2018/000144;2018/000144; PROYECTO PILOTO DE DENUNCIAS DE TRANSPORTE POLICÍA MUNICIPAL (MOVIPOL);998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;13023,08;13023,08;0,00;13023,08;0,00;0,00;0,00;0,00;0,00;
;;001;067;13201;64100;2018/001178;2018/001178; LICENCIAS ARCGIS DESKTOP PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;36300,00;36300,00;12463,00;0,00;23837,00;23837,00;23837,00;0,00;23837,00;
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;067;13201;64100;2017/000154;2017/000154; LICENCIAS SOFTWARE PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;10645,01;10645,01;3385,01;0,00;7260,00;7260,00;7260,00;0,00;7260,00;
4;SC Y CE FINANC. CON RTG;001;067;13201;64100;2018/006025;2018/006025;IFS-PROYECTO PILOTO DE DENUNCIAS DE TRANSPORTE POLICÍA MUNICIPAL (MOVIPOL);998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;97674,00;97674,00;0,86;0,00;97673,14;97673,14;19534,63;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;067;13201;64100;2018/006617;2018/006617;IFS-PROYECTO PILOTO DE ADMINISTRACIÓN ELECTRONICA POLICIA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;200000,00;200000,00;8,78;0,00;199991,22;0,00;0,00;0,00;0,00;
6;GFA SUPLEMENTOS Y CRÉDITOS EXTRAORD.;001;067;13201;64100;2018/001098;2018/001098; LICENCIA PARA SUSCRIPCIÓN AL SERVICIO CLOUD DEL PROGRAMA FUNDANET;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;13060,00;13060,00;7252,00;0,00;5808,00;5808,00;5808,00;0,00;5808,00;
;;001;067;13510;62300;2017/000056;2017/000056; MAQUINARIA PARA SAMUR-PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0,00;402143,50;402143,50;0,00;0,00;402143,50;402143,50;402143,50;0,00;402143,50;
;;001;067;13510;62300;2018/000208;2018/000208; MAQUINARIA PARA SAMUR-PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;403000,00;-341143,50;61856,50;650,73;0,00;61205,77;61205,77;61205,77;0,00;0,00;
;;001;067;13510;62301;2018/001005;2018/001005; BASE 3 SAMUR, C/ FEDERICO SALMÓN, 8. INSTALACIONES DE CLIMATIZACIÓN;205;CHAMARTIN;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;17217,00;17500,00;34717,00;12025,99;0,00;22691,01;22691,01;17216,97;0,00;17216,97;
;;001;067;13510;62302;2017/000057;2017/000057; ÚTILES Y HERRAMIENTAS PARA SAMUR-PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;8709,00;54000,00;62709,00;794,49;0,00;61914,51;61914,51;61907,20;0,00;8701,56;
;;001;067;13510;62400;2018/001275;2018/001275; SUMINISTRO DE REMOLQUE DE GENERADOR PARA SAMUR-PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0,00;7000,00;7000,00;103,00;0,00;6897,00;6897,00;6897,00;0,00;0,00;
;;001;067;13510;62400;2018/006104;2018/006104;IFS-SUMINISTRO DE VEHÍCULO URO ( TALLER MÓVIL) PARA SAMUR-PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;150000,00;150000,00;4917,53;0,00;145082,47;145082,47;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;067;13510;62400;2018/006026;2018/006026;IFS-SUMINISTRO DE CAMIONES ESPECIALES (QUEBEC, Nuclear, Radiológico, Biologico y Químico) SAMUR;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;282732,00;282732,00;0,98;0,00;282731,02;282731,02;282731,02;0,00;282731,02;
;;001;067;13510;62599;2017/000058;2017/000058; BASE 0 DE SAMUR-PROTECCIÓN CIVIL. MOBILIARIO;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;124001,00;7000,00;131001,00;11278,74;0,00;119722,26;119722,26;118358,34;0,00;81509,69;
4;SC Y CE FINANC. CON RTG;001;067;13510;62600;2018/006615;2018/006615;IFS-EMISORAS DE RADIO PARA SAMUR. ADQUISICIÓN;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;72000,00;72000,00;61,47;0,00;71938,53;71938,53;71938,53;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;067;13510;62600;2018/006616;2018/006616;IFS-EMISORAS DE RADIO PARA UNIDAD DE APOYO ANTE DESASTRES, SAMUR. ADQUISICIÓN;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;10000,00;10000,00;68,15;0,00;9931,85;9931,85;9931,85;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;067;13510;62600;2018/006618;2018/006618;IFS-HISTORIA CLÍNICA ELECTRÓNICA PROCESO ASISTENCIAL SAMUR;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;200000,00;200000,00;0,26;0,00;199999,74;0,00;0,00;0,00;0,00;
;;001;067;13510;63200;2018/001292;2018/001292; BASE 18 SAMUR. INSTALACIÓN LÍNEAS DE VIDA;213;PUENTE DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0,00;3157,12;3157,12;0,00;0,00;3157,12;3157,12;3157,12;0,00;0,00;
;;001;067;13510;63200;2018/001293;2018/001293; BASE 19 SAMUR. INSTALACIÓN LÍNEAS DE VIDA;220;SAN BLAS-CANILLEJAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0,00;4796,60;4796,60;0,01;0,00;4796,59;4796,59;4796,59;0,00;0,00;
;;001;067;13510;63200;2018/001294;2018/001294; BASE 20 SAMUR. INSTALACIÓN LÍNEAS DE VIDA;218;VILLA DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0,00;4796,60;4796,60;0,00;0,00;4796,60;4796,60;4796,60;0,00;0,00;
;;001;067;13510;63200;2018/001295;2018/001295; BASE 21 SAMUR. INSTALACIÓN LÍNEAS DE VIDA;221;BARAJAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0,00;4796,60;4796,60;0,00;0,00;4796,60;4796,60;4796,60;0,00;0,00;
;;001;067;13510;63300;2016/000114;2016/000114; DESFIBRILADORES PARA SAMUR-PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;20375,00;0,00;20375,00;0,54;0,00;20374,46;20374,46;20374,46;0,00;20374,46;
4;SC Y CE FINANC. CON RTG;001;067;13510;64100;2018/005096;2018/005096;IFS-APLICACIONES INFORMÁTICAS SAMUR-PROTECCIÓN CIVIL. GESTIÓN INTEGRADA FORMACIÓN VOLUNTARIOS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;100000,00;100000,00;0,01;0,00;99999,99;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;067;13510;64100;2018/006618;2018/006618;IFS-HISTORIA CLÍNICA ELECTRÓNICA PROCESO ASISTENCIAL SAMUR;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;500000,00;500000,00;0,00;0,00;500000,00;0,00;0,00;0,00;0,00;
;;001;067;13610;62302;2017/000082;2017/000082; ÚTILES Y HERRAMIENTAS PARA LOS SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;164480,00;0,00;164480,00;3024,99;0,00;161455,01;161455,01;161455,01;0,00;161455,01;
;;001;067;13610;62302;2018/000281;2018/000281; ÚTILES Y HERRAMIENTAS PARA LOS SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;225142,00;0,00;225142,00;37987,60;304,62;186849,78;127118,15;93843,15;0,00;26952,65;
;;001;067;13610;62500;2017/000070;2017/000070; EQUIPAMIENTO SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;4076,00;43000,00;47076,00;43000,72;0,00;4075,28;4075,28;4075,28;0,00;4075,28;
;;001;067;13610;62500;2018/000292;2018/000292; NUEVOS PARQUE BOMBEROS. MOBILIARIO Y EQUIPOS DE OFICINA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;40000,00;-40000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;067;13610;62599;2017/000070;2017/000070; EQUIPAMIENTO SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;75401,28;75401,28;0,00;5398,97;70002,31;70002,31;11120,87;0,00;0,00;
;;001;067;13610;62599;2018/000297;2018/000297; NUEVOS PARQUES MOBILIARIOS. OTRO MOBILIARIO Y ENSERES;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;100000,00;-77449,82;22550,18;22550,18;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;067;13610;62599;2018/000297;2018/010297; PARQUE DE BOMBEROS Nº 3, RONDA SEGOVIA, 95. OTRO MOBILIARIO Y ENSERES;201;CENTRO;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;1905,15;1905,15;0,00;0,00;1905,15;1905,15;1905,15;0,00;1857,35;
;;001;067;13610;62599;2018/000297;2018/020297; PARQUE DE BOMBEROS Nº 1, C/ SANTA ENGRACIA, 118. OTRO MOBILIARIO Y ENSERES;207;CHAMBERI;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;95,59;95,59;0,00;0,00;95,59;95,59;95,59;0,00;0,00;
;;001;067;13610;62599;2018/000297;2018/040297; PARQUE DE BOMBEROS Nº 8, C/ PIO FELIPE, 24. OTRO MOBILIARIO Y ENSERES;213;PUENTE DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;47,80;47,80;0,00;0,00;47,80;47,80;47,80;0,00;0,00;
;;001;067;13610;62600;2018/000299;2018/000299; SISTEMA DE MONITORIZACIÓN NAGIOS PARA CENTRO PROCESO DATOS SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;10000,00;0,00;10000,00;1996,19;0,00;8003,81;8003,81;8003,81;0,00;8003,81;
;;001;067;13610;63301;2018/001047;2018/001047; PARQUE BOMBEROS Nº2, SALAMANCA. INSTALACIONES DE CLIMATIZACIÓN;204;SALAMANCA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;7617,00;0,00;7617,00;0,47;0,00;7616,53;7616,53;7616,53;0,00;7616,53;
4;SC Y CE FINANC. CON RTG;001;067;13610;63301;2018/006614;2018/006614;IFS-PARQUE DE BOMBEROS Nº 2, C/RUFINO BLANCO. SISTEMA DE ALIMENTACIÓN ININTERRUMPIDA;204;SALAMANCA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;6000,00;6000,00;195,63;0,00;5804,37;5804,37;5804,37;0,00;5804,37;
;;001;067;13610;63400;2018/000320;2018/000320; REFORMA DE LA FLOTA DE VEHÍCULOS SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;52383,00;0,00;52383,00;52383,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;067;13610;63500;2017/000070;2017/000070; EQUIPAMIENTO SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;70000,00;70000,00;70000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;067;13610;63500;2017/000119;2017/000119; PARQUES DE BOMBEROS. MOBILIARIO;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;78344,00;-78343,19;0,81;0,81;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;067;13610;63500;2017/000119;2017/010119; PARQUE DE BOMBEROS C/ SAN BERNARDO Nº 68. MOBILIARIO;201;CENTRO;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;78343,19;78343,19;0,00;0,00;78343,19;78343,19;78343,19;0,00;78343,19;
;;001;067;13610;63500;2018/000316;2018/000316; PARQUES DE BOMBEROS. MOBILIARIO Y EQUIPOS DE OFICINA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;40000,00;-40000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;067;13610;63599;2017/000070;2017/000070; EQUIPAMIENTO SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;21276,00;101445,01;122721,01;79242,08;0,00;43478,93;43478,93;43478,93;0,00;21275,43;
;;001;067;13610;63599;2018/000330;2018/000330; PARQUES DE BOMBEROS. REPOSICIÓN OTRO MOBILIARIO Y ENSERES;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;30000,00;-30000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;067;13610;63599;2018/000330;2018/010330; PARQUE DE BOMBEROS Nº 2, C/ RUFINO BLANCO, 2. REPOSICIÓN OTRO MOBILIARIO Y ENSERES;204;SALAMANCA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;235,95;235,95;0,00;0,00;235,95;235,95;235,95;0,00;0,00;
;;001;067;13610;63599;2018/000330;2018/020330; PARQUE DE BOMBEROS Nº 5, Pº STA. Mª CABEZA. REPOSICIÓN OTRO MOBILIARIO Y ENSERES;212;USERA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;235,95;235,95;0,00;0,00;235,95;235,95;235,95;0,00;0,00;
;;001;067;13610;63599;2018/000330;2018/030330; PARQUE DE BOMBEROS Nº 12, AVDA. POBLADOS, 48. REPOSICIÓN OTRO MOBILIARIO Y ENSERES;210;LATINA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;3018,95;3018,95;0,00;0,00;3018,95;3018,95;3018,95;0,00;0,00;
;;001;067;13610;63599;2018/000330;2018/040330; OTRO EQUIPAMIENTO DIVERSOS PARQUES DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;0,00;5064,14;5064,14;0,00;0,00;5064,14;5064,14;5064,14;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;067;13610;63599;2018/006613;2018/006613;IFS-TAQUILLAS PARA LOS EQUIPOS DE PROTECCIÓN INDIVIDUAL BOMBEROS. REPOSICIÓN;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;588459,30;588459,30;237393,28;0,00;351066,02;351066,02;0,00;0,00;0,00;
;;001;067;13610;63600;2017/000071;2017/000071; EQUIPOS DE COMUNICACIÓN PARA LOS SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;37639,00;0,00;37639,00;0,29;0,00;37638,71;37638,71;37638,71;0,00;37638,71;
;;001;067;13610;63600;2018/000333;2018/000333; REPOSICIÓN DE ACCESORIOS DE COMUNICACIONES SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;20000,00;0,00;20000,00;20000,00;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;067;13610;63600;2018/005102;2018/005102;IFS-CENTRO INTEGRADO SEÑALES DE VIDEO PARA EL CENTRO INTEGRADO DE SEGURIDAD Y EMERGENCIAS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;700000,00;700000,00;41215,50;0,00;658784,50;658784,50;0,00;0,00;0,00;
;;001;067;13610;64100;2016/000108;2016/000108; APLICACIÓN INFORMÁTICA PARA LOS SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;86987,00;0,00;86987,00;0,10;0,00;86986,90;86986,90;86986,90;0,00;86986,90;
;;001;067;13610;64100;2017/000107;2017/000107; APLICACIÓN INFORMÁTICA PARA LOS SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;90266,00;-11100,00;79166,00;76036,94;0,00;3129,06;3129,06;3129,06;0,00;3129,06;
;;001;067;13610;64100;2018/001021;2018/001021; LICENCIAS Y APLICACIÓN INFORMÁTICAS PARA LOS SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;10382,00;0,00;10382,00;0,20;0,00;10381,80;10381,80;10381,80;0,00;10381,80;
;;001;067;49300;61000;2018/000617;2018/000617; PLAN IMPULSO CONSUMO SOSTENIBLE. HUERTO SAMUR;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;5600,00;0,00;5600,00;5600,00;0,00;0,00;0,00;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;067;93303;63200;2018/005103;2018/005103;IFS-SECCIÓN BANDA POLICÍA MUNICIPAL. ADECUACIÓN ACOMETIDA ELÉCTRICA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;300000,00;300000,00;115029,01;0,00;184970,99;184970,99;113641,86;0,00;77966,38;
4;SC Y CE FINANC. CON RTG;001;067;93303;63200;2018/005104;2018/005104;IFS-UNIDAD INTEGRAL DE POLICIA MUNICIPAL CHAMBERÍ. ADECUACIÓN INSTALACIÓN DE CLIMATIZACIÓN;207;CHAMBERI;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;250000,00;250000,00;19,53;0,00;249980,47;249980,47;130472,87;0,00;71281,62;
4;SC Y CE FINANC. CON RTG;001;067;93303;63200;2018/005105;2018/005105;IFS-UNIDAD DE EDUCACIÓN VIAL Y CÍVICA MORATALAZ. ADECUACIÓN INSTALACIÓN DE CLIMATIZACIÓN;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;160000,00;160000,00;6111,71;0,00;153888,29;153888,29;153888,29;0,00;74580,70;
4;SC Y CE FINANC. CON RTG;001;067;93303;63200;2018/005106;2018/005106;IFS-UNIDAD INTEGRAL POLICÍA MUNICIPAL FUENCARRAL-EL PARDO. ADECUACIÓNCLIMATIZACIÓN Y FONTANERÍA;208;FUENCARRAL-EL PARDO;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;156324,58;156324,58;0,00;0,00;156324,58;156324,58;51141,98;0,00;4423,12;
4;SC Y CE FINANC. CON RTG;001;067;93303;63200;2018/005107;2018/005107;IFS-UNIDAD INTEGRAL POLICÍA MUNICIPAL TETUÁN. ADECUACIÓN CLIMATIZACIÓN Y FONTANERÍA;206;TETUAN;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;160000,00;160000,00;278,46;0,00;159721,54;159721,54;75912,71;0,00;11025,40;
4;SC Y CE FINANC. CON RTG;001;067;93303;63200;2018/005108;2018/005108;IFS-UNIDAD INTEGRAL DE POLICÍA MUNICIPAL SAN BLAS-CANILLEJAS. ACONDICIONAMIENTO VESTUARIOS;220;SAN BLAS-CANILLEJAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;160000,00;160000,00;37322,30;0,00;122677,70;122677,70;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;067;93303;63200;2018/005109;2018/005109;IFS-UNIDAD INTEGRAL DE POLICÍA MUNICIPAL VICÁLVARO. ACONDICIONAMIENTO VESTUARIOS;219;VICALVARO;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;160000,00;160000,00;42494,49;0,00;117505,51;117505,51;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;067;93303;63200;2018/005110;2018/005110;IFS-UNIDAD INTEGRAL DE POLICÍA MUNICIPAL CIUDAD LINEAL. ACONDICIONAMIENTO VESTUARIOS;215;CIUDAD LINEAL;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;160000,00;160000,00;71451,81;0,00;88548,19;88548,19;15041,56;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;067;93303;63200;2018/005111;2018/005111;IFS-UNIDAD INTEGRAL DE POLICÍA MUNICIPAL CARABANCHEL. ACONDICIONAMIENTO VESTUARIOS;211;CARABANCHEL;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;160000,00;160000,00;30748,54;0,00;129251,46;129251,46;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;067;93303;63200;2018/005112;2018/005112;IFS-UNIDAD INTEGRAL DE POLICÍA MUNICIPAL VILLAVERDE ACONDICIONAMIENTO VESTUARIOS;217;VILLAVERDE;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;160000,00;160000,00;34964,43;0,00;125035,57;125035,57;2209,76;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;067;93303;63200;2018/005113;2018/005113;IFS-PARQUE DE BOMBEROS Nº 4, TETUÁN. OBRAS DE REHABILITACIÓN;206;TETUAN;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;730000,00;730000,00;240,86;0,00;729759,14;729759,14;0,00;0,00;0,00;
4;SC Y CE FINANC. CON RTG;001;067;93303;63200;2018/005114;2018/005114;IFS-PARQUE DE BOMBEROS Nº 8, PUENTE DE VALLECAS. OBRA DE REHABILITACIÓN INTEGRAL;213;PUENTE DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;1900000,00;1900000,00;185,99;0,00;1899814,01;1899814,01;31596,90;0,00;0,00;
